budget,selection,optimistic_worst_unmet_pct,mapping_worst_unmet_pct,mapping_best_unmetmet_pct
3,LH2_Tk_BE;LH2_Tk_FRn;LH2_Tk_NL,24.71078225732929,24.71078225732929,24.71078225732929
4,LH2_Tk_BE;LH2_Tk_FRn;LH2_Tk_NL;LH2_Tk_PLN,24.71078225732929,24.71078225732929,24.71078225732929
3,LH2_Tk_BE;LH2_Tk_ITa;LH2_Tk_NL,24.71078225732929,24.71078225732929,24.71078225732929
4,LH2_Tk_BE;LH2_Tk_ITa;LH2_Tk_NL;LH2_Tk_PLN,24.71078225732929,24.71078225732929,24.71078225732929
2,LH2_Tk_BE;LH2_Tk_NL,24.71078225732929,24.71078225732929,24.71078225732929
3,LH2_Tk_BE;LH2_Tk_NL;LH2_Tk_PLN,24.71078225732929,24.71078225732929,24.71078225732929
7,LH2_Tk_DE;LH2_Tk_DEbp;LH2_Tk_FRSW;LH2_Tk_FRW;LH2_Tk_FRn;LH2_Tk_ITa;LH2_Tk_NL,32.284847466618615,47.93457160766674,38.805565858722005
8,LH2_Tk_DE;LH2_Tk_DEbp;LH2_Tk_FRSW;LH2_Tk_FRW;LH2_Tk_FRn;LH2_Tk_ITa;LH2_Tk_NL;LH2_Tk_PLN,32.284847466618615,47.93457160766674,38.805565858722005
6,LH2_Tk_DE;LH2_Tk_DEbp;LH2_Tk_FRSW;LH2_Tk_FRW;LH2_Tk_FRn;LH2_Tk_NL,32.284847466618615,47.93457160766674,38.805565858722005
7,LH2_Tk_DE;LH2_Tk_DEbp;LH2_Tk_FRSW;LH2_Tk_FRW;LH2_Tk_FRn;LH2_Tk_NL;LH2_Tk_PLN,32.284847466618615,47.93457160766674,38.805565858722005
6,LH2_Tk_DE;LH2_Tk_DEbp;LH2_Tk_FRSW;LH2_Tk_FRW;LH2_Tk_ITa;LH2_Tk_NL,32.284847466618615,47.93457160766674,38.805565858722005
7,LH2_Tk_DE;LH2_Tk_DEbp;LH2_Tk_FRSW;LH2_Tk_FRW;LH2_Tk_ITa;LH2_Tk_NL;LH2_Tk_PLN,32.284847466618615,47.93457160766674,38.805565858722005
5,LH2_Tk_DE;LH2_Tk_DEbp;LH2_Tk_FRSW;LH2_Tk_FRW;LH2_Tk_NL,32.284847466618615,47.93457160766674,38.805565858722005
6,LH2_Tk_DE;LH2_Tk_DEbp;LH2_Tk_FRSW;LH2_Tk_FRW;LH2_Tk_NL;LH2_Tk_PLN,32.284847466618615,47.93457160766674,38.805565858722005
6,LH2_Tk_DE;LH2_Tk_DEbp;LH2_Tk_FRSW;LH2_Tk_FRn;LH2_Tk_ITa;LH2_Tk_NL,32.284847466618615,47.93457160766674,38.805565858722005
7,LH2_Tk_DE;LH2_Tk_DEbp;LH2_Tk_FRSW;LH2_Tk_FRn;LH2_Tk_ITa;LH2_Tk_NL;LH2_Tk_PLN,32.284847466618615,47.93457160766674,38.805565858722005
5,LH2_Tk_DE;LH2_Tk_DEbp;LH2_Tk_FRSW;LH2_Tk_FRn;LH2_Tk_NL,32.284847466618615,47.93457160766674,38.805565858722005
6,LH2_Tk_DE;LH2_Tk_DEbp;LH2_Tk_FRSW;LH2_Tk_FRn;LH2_Tk_NL;LH2_Tk_PLN,32.284847466618615,47.93457160766674,38.805565858722005
5,LH2_Tk_DE;LH2_Tk_DEbp;LH2_Tk_FRSW;LH2_Tk_ITa;LH2_Tk_NL,32.284847466618615,47.93457160766674,38.805565858722005
6,LH2_Tk_DE;LH2_Tk_DEbp;LH2_Tk_FRSW;LH2_Tk_ITa;LH2_Tk_NL;LH2_Tk_PLN,32.284847466618615,47.93457160766674,38.805565858722005
4,LH2_Tk_DE;LH2_Tk_DEbp;LH2_Tk_FRSW;LH2_Tk_NL,32.284847466618615,47.93457160766674,38.805565858722005
5,LH2_Tk_DE;LH2_Tk_DEbp;LH2_Tk_FRSW;LH2_Tk_NL;LH2_Tk_PLN,32.284847466618615,47.93457160766674,38.805565858722005
6,LH2_Tk_DE;LH2_Tk_DEbp;LH2_Tk_FRW;LH2_Tk_FRn;LH2_Tk_ITa;LH2_Tk_NL,32.284847466618615,47.93457160766674,38.805565858722005
7,LH2_Tk_DE;LH2_Tk_DEbp;LH2_Tk_FRW;LH2_Tk_FRn;LH2_Tk_ITa;LH2_Tk_NL;LH2_Tk_PLN,32.284847466618615,47.93457160766674,38.805565858722005
5,LH2_Tk_DE;LH2_Tk_DEbp;LH2_Tk_FRW;LH2_Tk_FRn;LH2_Tk_NL,32.284847466618615,47.93457160766674,38.805565858722005
6,LH2_Tk_DE;LH2_Tk_DEbp;LH2_Tk_FRW;LH2_Tk_FRn;LH2_Tk_NL;LH2_Tk_PLN,32.284847466618615,47.93457160766674,38.805565858722005
5,LH2_Tk_DE;LH2_Tk_DEbp;LH2_Tk_FRW;LH2_Tk_ITa;LH2_Tk_NL,32.284847466618615,47.93457160766674,38.805565858722005
