budget,selection,worst_unmet_pct,central_unmet_pct,sum_unmet_gwh
4,LH2_Tk_DE;LH2_Tk_DEbp;LH2_Tk_FRn;LH2_Tk_PLN,77.82955746684847,48.31002527719277,494974.52437313605
4,LH2_Tk_DE;LH2_Tk_DEbp;LH2_Tk_ITa;LH2_Tk_NL,32.284847466618615,7.912686524752521,107775.14976882271
4,LH2_Tk_DE;LH2_Tk_DEbp;LH2_Tk_ITa;LH2_Tk_PLN,77.82955746684847,66.90911663172609,600094.5243731361
4,LH2_Tk_DE;LH2_Tk_DEbp;LH2_Tk_NL;LH2_Tk_PLN,32.284847466618615,7.912686524752521,106647.50208797792
4,LH2_Tk_DE;LH2_Tk_FRSW;LH2_Tk_FRW;LH2_Tk_FRn,84.35027585895185,60.205694122696386,590677.5243731361
4,LH2_Tk_DE;LH2_Tk_FRSW;LH2_Tk_FRW;LH2_Tk_ITa,84.35027585895185,78.80478547722971,695797.5243731361
4,LH2_Tk_DE;LH2_Tk_FRSW;LH2_Tk_FRW;LH2_Tk_NL,38.805565858722005,7.912686524752499,123435.09412664967
4,LH2_Tk_DE;LH2_Tk_FRSW;LH2_Tk_FRW;LH2_Tk_PLN,84.35027585895185,71.94637054024555,657034.5243731361
4,LH2_Tk_DE;LH2_Tk_FRSW;LH2_Tk_FRn;LH2_Tk_ITa,84.35027585895185,60.205694122696386,590677.5243731361
4,LH2_Tk_DE;LH2_Tk_FRSW;LH2_Tk_FRn;LH2_Tk_NL,38.805565858722005,7.912686524752499,117839.84874024916
4,LH2_Tk_DE;LH2_Tk_FRSW;LH2_Tk_FRn;LH2_Tk_PLN,84.35027585895185,53.3472791857122,551914.5243731361
4,LH2_Tk_DE;LH2_Tk_FRSW;LH2_Tk_ITa;LH2_Tk_NL,38.805565858722005,7.912686524752499,123435.09412664967
4,LH2_Tk_DE;LH2_Tk_FRSW;LH2_Tk_ITa;LH2_Tk_PLN,84.35027585895185,71.94637054024555,657034.5243731361
4,LH2_Tk_DE;LH2_Tk_FRSW;LH2_Tk_NL;LH2_Tk_PLN,38.805565858722005,7.912686524752499,117562.4464458049
4,LH2_Tk_DE;LH2_Tk_FRW;LH2_Tk_FRn;LH2_Tk_ITa,84.35027585895185,60.205694122696386,590677.5243731361
4,LH2_Tk_DE;LH2_Tk_FRW;LH2_Tk_FRn;LH2_Tk_NL,38.805565858722005,7.912686524752499,117839.84874024916
