scenario_id,year,level,quantile,eho_industry_twh,eu_coverage_weight,import_share,configuration,served_gwh,target_gwh,unmet_pct
2030_PCIPMI_0.25,2030,PCI/PMI,0.25,266.90872250404067,0.9167120919121211,0.2,conversion_adjusted,41853.0233591574,48935.690671254204,14.473418510995506
2030_PCIPMI_0.5,2030,PCI/PMI,0.5,293.06784807478266,0.9167120919121211,0.2,graph,45954.944357826986,53731.76801616355,14.473418510995483
2030_PCIPMI_0.5,2030,PCI/PMI,0.5,293.06784807478266,0.9167120919121211,0.2,topology_free,53731.768016163536,53731.76801616355,2.220446049250313e-14
2030_PCIPMI_0.5,2030,PCI/PMI,0.5,293.06784807478266,0.9167120919121211,0.2,duplicated_pool,45954.944357826986,53731.76801616355,14.473418510995483
2030_PCIPMI_0.5,2030,PCI/PMI,0.5,293.06784807478266,0.9167120919121211,0.2,additive_phases,45954.944357826986,53731.76801616355,14.473418510995483
2030_PCIPMI_0.5,2030,PCI/PMI,0.5,293.06784807478266,0.9167120919121211,0.2,advanced_carriers,33142.0,53731.76801616355,38.31954312385506
2030_PCIPMI_0.5,2030,PCI/PMI,0.5,293.06784807478266,0.9167120919121211,0.2,conversion_adjusted,45954.944357826986,53731.76801616355,14.473418510995483
2030_PCIPMI_0.75,2030,PCI/PMI,0.75,396.897,0.9167120919121211,0.2,graph,62236.03056632223,72768.05582872905,14.473418510995506
2030_PCIPMI_0.75,2030,PCI/PMI,0.75,396.897,0.9167120919121211,0.2,topology_free,70919.50000000001,72768.05582872905,2.5403397241777315
2030_PCIPMI_0.75,2030,PCI/PMI,0.75,396.897,0.9167120919121211,0.2,duplicated_pool,62236.03056632223,72768.05582872905,14.473418510995506
2030_PCIPMI_0.75,2030,PCI/PMI,0.75,396.897,0.9167120919121211,0.2,additive_phases,62236.03056632223,72768.05582872905,14.473418510995506
2030_PCIPMI_0.75,2030,PCI/PMI,0.75,396.897,0.9167120919121211,0.2,advanced_carriers,33142.0,72768.05582872905,54.45528999977015
2030_PCIPMI_0.75,2030,PCI/PMI,0.75,396.897,0.9167120919121211,0.2,conversion_adjusted,62236.03056632223,72768.05582872905,14.473418510995506
2030_Advanced_0.25,2030,Advanced,0.25,266.90872250404067,0.9167120919121211,0.2,graph,45063.562869715286,48935.690671254204,7.9126865247525435
2030_Advanced_0.25,2030,Advanced,0.25,266.90872250404067,0.9167120919121211,0.2,topology_free,48935.69067125422,48935.690671254204,-2.220446049250313e-14
2030_Advanced_0.25,2030,Advanced,0.25,266.90872250404067,0.9167120919121211,0.2,duplicated_pool,45063.562869715286,48935.690671254204,7.9126865247525435
2030_Advanced_0.25,2030,Advanced,0.25,266.90872250404067,0.9167120919121211,0.2,additive_phases,45063.562869715286,48935.690671254204,7.9126865247525435
2030_Advanced_0.25,2030,Advanced,0.25,266.90872250404067,0.9167120919121211,0.2,advanced_carriers,40843.50000000001,48935.690671254204,16.536377764885025
2030_Advanced_0.25,2030,Advanced,0.25,266.90872250404067,0.9167120919121211,0.2,conversion_adjusted,45063.562869715286,48935.690671254204,7.9126865247525435
2030_Advanced_0.5,2030,Advanced,0.5,293.06784807478266,0.9167120919121211,0.2,graph,49480.14164883727,53731.76801616355,7.912686524752566
2030_Advanced_0.5,2030,Advanced,0.5,293.06784807478266,0.9167120919121211,0.2,topology_free,53731.768016163536,53731.76801616355,2.220446049250313e-14
2030_Advanced_0.5,2030,Advanced,0.5,293.06784807478266,0.9167120919121211,0.2,duplicated_pool,49480.14164883727,53731.76801616355,7.912686524752566
2030_Advanced_0.5,2030,Advanced,0.5,293.06784807478266,0.9167120919121211,0.2,additive_phases,49480.14164883727,53731.76801616355,7.912686524752566
2030_Advanced_0.5,2030,Advanced,0.5,293.06784807478266,0.9167120919121211,0.2,advanced_carriers,40843.5,53731.76801616355,23.98630920219582
2030_Advanced_0.5,2030,Advanced,0.5,293.06784807478266,0.9167120919121211,0.2,conversion_adjusted,49480.14164883727,53731.76801616355,7.912686524752566
2030_Advanced_0.75,2030,Advanced,0.75,396.897,0.9167120919121211,0.2,graph,67010.14768084479,72768.05582872905,7.912686524752555
2030_Advanced_0.75,2030,Advanced,0.75,396.897,0.9167120919121211,0.2,topology_free,72768.05582872906,72768.05582872905,-2.220446049250313e-14
2030_Advanced_0.75,2030,Advanced,0.75,396.897,0.9167120919121211,0.2,duplicated_pool,67010.14768084479,72768.05582872905,7.912686524752555
2030_Advanced_0.75,2030,Advanced,0.75,396.897,0.9167120919121211,0.2,additive_phases,67010.14768084479,72768.05582872905,7.912686524752555
2030_Advanced_0.75,2030,Advanced,0.75,396.897,0.9167120919121211,0.2,advanced_carriers,40843.50000000001,72768.05582872905,43.87166245566386
2030_Advanced_0.75,2030,Advanced,0.75,396.897,0.9167120919121211,0.2,conversion_adjusted,67010.14768084479,72768.05582872905,7.912686524752555
2040_PCIPMI_0.25,2040,PCI/PMI,0.25,379.6612275514279,0.9167120919121211,0.2,graph,61126.80983720829,69608.00762531867,12.184227185128481
2040_PCIPMI_0.25,2040,PCI/PMI,0.25,379.6612275514279,0.9167120919121211,0.2,topology_free,69608.00762531867,69608.00762531867,0.0
2040_PCIPMI_0.25,2040,PCI/PMI,0.25,379.6612275514279,0.9167120919121211,0.2,duplicated_pool,61126.80983720829,69608.00762531867,12.184227185128481
2040_PCIPMI_0.25,2040,PCI/PMI,0.25,379.6612275514279,0.9167120919121211,0.2,additive_phases,61126.80983720829,69608.00762531867,12.184227185128481
2040_PCIPMI_0.25,2040,PCI/PMI,0.25,379.6612275514279,0.9167120919121211,0.2,advanced_carriers,34383.0,69608.00762531867,50.60482094951703
2040_PCIPMI_0.25,2040,PCI/PMI,0.25,379.6612275514279,0.9167120919121211,0.2,conversion_adjusted,61126.80983720829,69608.00762531867,12.184227185128481
2040_PCIPMI_0.5,2040,PCI/PMI,0.5,513.7826313050286,0.9167120919121211,0.2,graph,82720.83352832975,94198.15014634938,12.18422718512846
2040_PCIPMI_0.5,2040,PCI/PMI,0.5,513.7826313050286,0.9167120919121211,0.2,topology_free,94198.15014634939,94198.15014634938,-2.220446049250313e-14
2040_PCIPMI_0.5,2040,PCI/PMI,0.5,513.7826313050286,0.9167120919121211,0.2,duplicated_pool,82720.83352832975,94198.15014634938,12.18422718512846
2040_PCIPMI_0.5,2040,PCI/PMI,0.5,513.7826313050286,0.9167120919121211,0.2,additive_phases,82720.83352832975,94198.15014634938,12.18422718512846
2040_PCIPMI_0.5,2040,PCI/PMI,0.5,513.7826313050286,0.9167120919121211,0.2,advanced_carriers,34383.0,94198.15014634938,63.49928321672833
2040_PCIPMI_0.5,2040,PCI/PMI,0.5,513.7826313050286,0.9167120919121211,0.2,conversion_adjusted,82720.83352832975,94198.15014634938,12.18422718512846
2040_PCIPMI_0.75,2040,PCI/PMI,0.75,560.25,0.9167120919121211,0.2,graph,90202.24538640048,102717.58989875318,12.184227185128515
2040_PCIPMI_0.75,2040,PCI/PMI,0.75,560.25,0.9167120919121211,0.2,topology_free,102717.5898987532,102717.58989875318,-2.220446049250313e-14
2040_PCIPMI_0.75,2040,PCI/PMI,0.75,560.25,0.9167120919121211,0.2,duplicated_pool,90202.24538640048,102717.58989875318,12.184227185128515
2040_PCIPMI_0.75,2040,PCI/PMI,0.75,560.25,0.9167120919121211,0.2,additive_phases,90202.24538640048,102717.58989875318,12.184227185128515
2040_PCIPMI_0.75,2040,PCI/PMI,0.75,560.25,0.9167120919121211,0.2,advanced_carriers,34383.0,102717.58989875318,66.52666789213933
2040_PCIPMI_0.75,2040,PCI/PMI,0.75,560.25,0.9167120919121211,0.2,conversion_adjusted,90202.24538640048,102717.58989875318,12.184227185128515
2040_Advanced_0.25,2040,Advanced,0.25,379.6612275514279,0.9167120919121211,0.2,graph,64100.14418580137,69608.00762531867,7.912686524752521
2040_Advanced_0.25,2040,Advanced,0.25,379.6612275514279,0.9167120919121211,0.2,topology_free,69608.00762531867,69608.00762531867,0.0
2040_Advanced_0.25,2040,Advanced,0.25,379.6612275514279,0.9167120919121211,0.2,duplicated_pool,64100.14418580137,69608.00762531867,7.912686524752521
2040_Advanced_0.25,2040,Advanced,0.25,379.6612275514279,0.9167120919121211,0.2,additive_phases,64100.14418580137,69608.00762531867,7.912686524752521
2040_Advanced_0.25,2040,Advanced,0.25,379.6612275514279,0.9167120919121211,0.2,advanced_carriers,40843.5,69608.00762531867,41.323561191623725
