scenario_id,from_node,to_node,capacity_gwh,flow_gwh,kind,source_ref
2030_Advanced_0.5,ESh2,PTh2,29565.0,995.0039168911899,backbone,E0325
2030_Advanced_0.5,ATh2,DEMAND:Austria,107464.5360323271,1004.4858568372438,country_accounting,
2030_Advanced_0.5,DEh2,DEMAND:Germany,107464.5360323271,10553.57250555545,country_accounting,
2030_Advanced_0.5,HUh2,DEMAND:Hungary,107464.5360323271,1395.9216101356287,country_accounting,
2030_Advanced_0.5,IB-ITh2,DEMAND:Italy,107464.5360323271,4178.218970290007,country_accounting,
2030_Advanced_0.5,IB-SKh2W,DEMAND:Slovakia,107464.5360323271,1230.0229726609978,country_accounting,
2030_Advanced_0.5,BEh2,DEMAND:Belgium,107464.5360323271,2991.145201821826,country_accounting,
2030_Advanced_0.5,FRh2,DEMAND:France,107464.5360323271,4061.229757938112,country_accounting,
2030_Advanced_0.5,NLh2,DEMAND:Netherlands,107464.5360323271,7883.920021406855,country_accounting,
2030_Advanced_0.5,ROh2,DEMAND:Romania,107464.5360323271,899.2527082136658,country_accounting,
2030_Advanced_0.5,CZh2,DEMAND:Czechia,107464.5360323271,736.8397380038514,country_accounting,
2030_Advanced_0.5,DKh2,DEMAND:Denmark,107464.5360323271,194.13310731023375,country_accounting,
2030_Advanced_0.5,PLh2N,DEMAND:Poland,107464.5360323271,5152.690819877986,country_accounting,
2030_Advanced_0.5,FIh2S,DEMAND:Finland,107464.5360323271,1179.614700383041,country_accounting,
2030_Advanced_0.5,SEh2,DEMAND:Sweden,107464.5360323271,1214.7791843811283,country_accounting,
2030_Advanced_0.5,ESh2,DEMAND:Spain,107464.5360323271,4717.7838455095625,country_accounting,
2030_Advanced_0.5,LTh2,DEMAND:Lithuania,107464.5360323271,1091.526731620499,country_accounting,
2030_Advanced_0.5,PTh2,DEMAND:Portugal,107464.5360323271,995.0039168911899,country_accounting,
2030_Advanced_0.5,DEMAND:Austria,SINK,1004.4858568372417,1004.4858568372417,demand,Austria
2030_Advanced_0.5,DEMAND:Belgium,SINK,2991.145201821823,2991.145201821823,demand,Belgium
2030_Advanced_0.5,DEMAND:Czechia,SINK,736.8397380038537,736.8397380038537,demand,Czechia
2030_Advanced_0.5,DEMAND:Denmark,SINK,194.13310731023785,194.13310731023785,demand,Denmark
2030_Advanced_0.5,DEMAND:Finland,SINK,1179.614700383046,1179.614700383046,demand,Finland
2030_Advanced_0.5,DEMAND:France,SINK,4061.229757938109,4061.229757938109,demand,France
2030_Advanced_0.5,DEMAND:Germany,SINK,10553.572505555449,10553.572505555449,demand,Germany
2030_Advanced_0.5,DEMAND:Hungary,SINK,1395.921610135635,1395.921610135635,demand,Hungary
2030_Advanced_0.5,DEMAND:Italy,SINK,4178.218970290014,4178.218970290014,demand,Italy
2030_Advanced_0.5,DEMAND:Lithuania,SINK,1091.5267316204925,1091.5267316204925,demand,Lithuania
2030_Advanced_0.5,DEMAND:Netherlands,SINK,7883.920021406861,7883.920021406861,demand,Netherlands
2030_Advanced_0.5,DEMAND:Poland,SINK,5152.690819877984,5152.690819877984,demand,Poland
2030_Advanced_0.5,DEMAND:Portugal,SINK,995.0039168911914,995.0039168911914,demand,Portugal
2030_Advanced_0.5,DEMAND:Romania,SINK,899.2527082136692,899.2527082136692,demand,Romania
2030_Advanced_0.5,DEMAND:Slovakia,SINK,1230.0229726609914,1230.0229726609914,demand,Slovakia
2030_Advanced_0.5,DEMAND:Spain,SINK,4717.783845509556,4717.783845509556,demand,Spain
2030_Advanced_0.5,DEMAND:Sweden,SINK,1214.7791843811233,1214.7791843811233,demand,Sweden
2030_Advanced_0.75,SOURCE,POOL:Belgium,60809.0,21644.500000000007,carrier_pool,Belgium
2030_Advanced_0.75,POOL:Belgium,LH2_Tk_BE,145537.1116574581,21644.500000000015,pool_assignment,
2030_Advanced_0.75,SOURCE,POOL:Germany,28272.9,16133.0,carrier_pool,Germany
2030_Advanced_0.75,POOL:Germany,LH2_Tk_DE,145537.1116574581,11388.0,pool_assignment,
2030_Advanced_0.75,POOL:Germany,LH2_Tk_DEbp,145537.1116574581,4745.0,pool_assignment,
2030_Advanced_0.75,SOURCE,POOL:Netherlands,83804.0,22772.14768084479,carrier_pool,Netherlands
2030_Advanced_0.75,POOL:Netherlands,LH2_Tk_NL,145537.1116574581,22772.147680844806,pool_assignment,
2030_Advanced_0.75,SOURCE,POOL:Poland,6460.5,6460.5,carrier_pool,Poland
2030_Advanced_0.75,POOL:Poland,LH2_Tk_PLN,145537.1116574581,6460.5,pool_assignment,
2030_Advanced_0.75,ATh2,IB-ITh2,45990.0,5658.4937090336825,backbone,E0009
2030_Advanced_0.75,ATh2,IB-SKh2W,52560.0,4774.117114522553,backbone,E0011
2030_Advanced_0.75,LH2_Tk_BE,BEh2,21644.5,21644.5,terminal_backbone,E0019
2030_Advanced_0.75,BEh2,DEh2,33288.0,17593.640907246358,backbone,E0027
2030_Advanced_0.75,EEh2,FIh2S,36500.0,3242.6885307416815,backbone,E0069
2030_Advanced_0.75,FIh2,FIh2Al,183960.0,1645.1556085411576,backbone,E0075
2030_Advanced_0.75,FIh2S,FIh2,3649635.0,1645.1556085413322,backbone,E0085
2030_Advanced_0.75,FIh2Al,SEh2,183960.0,1645.1556085411576,backbone,E0091
2030_Advanced_0.75,FRh2,FRh2S,70080.0,7736.735160231547,backbone,E0103
2030_Advanced_0.75,FRh2S,ESh2,78840.0,7736.735160231547,backbone,E0131
2030_Advanced_0.75,DEh2,ATh2,54750.0,11792.96961330447,backbone,E0137
2030_Advanced_0.75,DEh2,CZh2,105120.0,997.8900224493118,backbone,E0141
2030_Advanced_0.75,DEh2,DKh2,37668.0,262.9112964737433,backbone,E0143
2030_Advanced_0.75,DEh2,FRh2,70408.5,13236.792289750083,backbone,E0145
2030_Advanced_0.75,DEh2bp,DEh2,4745.0,1840.4691261642347,backbone,E0149
2030_Advanced_0.75,LH2_Tk_DE,DEh2,11388.0,11388.0,terminal_backbone,E0153
2030_Advanced_0.75,LH2_Tk_DEbp,DEh2bp,4745.0,4745.0,terminal_backbone,E0155
2030_Advanced_0.75,DEh2,PLh2N,7008.0,517.7050189799866,backbone,E0161
2030_Advanced_0.75,DEh2,PLh2nbc,36500.0,4720.92535557902,backbone,E0163
2030_Advanced_0.75,HUh2,ROh2,28032.0,1217.8432553297607,backbone,E0179
2030_Advanced_0.75,LVh2,EEh2,36500.0,3242.6885307416815,backbone,E0207
2030_Advanced_0.75,LTh2,LVh2,36500.0,3242.6885307416815,backbone,E0211
2030_Advanced_0.75,NLh2,DEh2,102492.0,12095.083563126027,backbone,E0225
2030_Advanced_0.75,LH2_Tk_NL,NLh2,49749.50000000001,22772.147680844788,terminal_backbone,E0227
2030_Advanced_0.75,PLh2nbc,LTh2,36500.0,4720.92535557902,backbone,E0247
2030_Advanced_0.75,LH2_Tk_PLN,PLh2N,6460.5,6460.5,terminal_backbone,E0249
2030_Advanced_0.75,IB-SKh2C,HUh2,36500.0,3108.317092489233,backbone,E0289
2030_Advanced_0.75,IB-SKh2W,SKh2W,52560.0,3108.317092489233,backbone,E0299
2030_Advanced_0.75,SKh2W,IB-SKh2C,52560.0,3108.317092489233,backbone,E0305
2030_Advanced_0.75,ESh2,PTh2,29565.0,1347.5175533468682,backbone,E0325
2030_Advanced_0.75,ATh2,DEMAND:Austria,145537.1116574581,1360.3587897482212,country_accounting,
2030_Advanced_0.75,DEh2,DEMAND:Germany,145537.1116574581,11388.0,country_accounting,
2030_Advanced_0.75,HUh2,DEMAND:Hungary,145537.1116574581,1890.4738371594576,country_accounting,
2030_Advanced_0.75,IB-ITh2,DEMAND:Italy,145537.1116574581,5658.493709033675,country_accounting,
2030_Advanced_0.75,IB-SKh2W,DEMAND:Slovakia,145537.1116574581,1665.8000220333051,country_accounting,
2030_Advanced_0.75,BEh2,DEMAND:Belgium,145537.1116574581,4050.8590927536425,country_accounting,
2030_Advanced_0.75,FRh2,DEMAND:France,145537.1116574581,5500.057129518536,country_accounting,
2030_Advanced_0.75,NLh2,DEMAND:Netherlands,145537.1116574581,10677.064117718779,country_accounting,
2030_Advanced_0.75,ROh2,DEMAND:Romania,145537.1116574581,1217.8432553297607,country_accounting,
2030_Advanced_0.75,CZh2,DEMAND:Czechia,145537.1116574581,997.8900224493118,country_accounting,
2030_Advanced_0.75,DKh2,DEMAND:Denmark,145537.1116574581,262.91129647375783,country_accounting,
2030_Advanced_0.75,PLh2N,DEMAND:Poland,145537.1116574581,6978.205018979992,country_accounting,
2030_Advanced_0.75,FIh2S,DEMAND:Finland,145537.1116574581,1597.5329222005385,country_accounting,
2030_Advanced_0.75,SEh2,DEMAND:Sweden,145537.1116574581,1645.1556085411576,country_accounting,
2030_Advanced_0.75,ESh2,DEMAND:Spain,145537.1116574581,6389.217606884689,country_accounting,
2030_Advanced_0.75,DEh2bp,DEMAND:Germany,145537.1116574581,2904.530873835756,country_accounting,
2030_Advanced_0.75,LTh2,DEMAND:Lithuania,145537.1116574581,1478.2368248373386,country_accounting,
2030_Advanced_0.75,PTh2,DEMAND:Portugal,145537.1116574581,1347.5175533468719,country_accounting,
2030_Advanced_0.75,DEMAND:Austria,SINK,1360.3587897482344,1360.3587897482344,demand,Austria
2030_Advanced_0.75,DEMAND:Belgium,SINK,4050.8590927536416,4050.8590927536416,demand,Belgium
2030_Advanced_0.75,DEMAND:Czechia,SINK,997.890022449309,997.890022449309,demand,Czechia
2030_Advanced_0.75,DEMAND:Denmark,SINK,262.91129647374447,262.91129647374447,demand,Denmark
2030_Advanced_0.75,DEMAND:Finland,SINK,1597.5329222005346,1597.5329222005346,demand,Finland
2030_Advanced_0.75,DEMAND:France,SINK,5500.05712951853,5500.05712951853,demand,France
2030_Advanced_0.75,DEMAND:Germany,SINK,14292.530873835765,14292.530873835765,demand,Germany
2030_Advanced_0.75,DEMAND:Hungary,SINK,1890.4738371594708,1890.4738371594708,demand,Hungary
2030_Advanced_0.75,DEMAND:Italy,SINK,5658.49370903368,5658.49370903368,demand,Italy
2030_Advanced_0.75,DEMAND:Lithuania,SINK,1478.2368248373398,1478.2368248373398,demand,Lithuania
2030_Advanced_0.75,DEMAND:Netherlands,SINK,10677.064117718775,10677.064117718775,demand,Netherlands
2030_Advanced_0.75,DEMAND:Poland,SINK,6978.205018979987,6978.205018979987,demand,Poland
2030_Advanced_0.75,DEMAND:Portugal,SINK,1347.5175533468696,1347.5175533468696,demand,Portugal
2030_Advanced_0.75,DEMAND:Romania,SINK,1217.8432553297594,1217.8432553297594,demand,Romania
2030_Advanced_0.75,DEMAND:Slovakia,SINK,1665.8000220333163,1665.8000220333163,demand,Slovakia
2030_Advanced_0.75,DEMAND:Spain,SINK,6389.217606884682,6389.217606884682,demand,Spain
2030_Advanced_0.75,DEMAND:Sweden,SINK,1645.1556085411514,1645.1556085411514,demand,Sweden
2040_PCIPMI_0.25,SOURCE,POOL:Belgium,78329.0,25686.701283920156,carrier_pool,Belgium
2040_PCIPMI_0.25,POOL:Belgium,LH2_Tk_BE,139217.01525063734,25686.70128392015,pool_assignment,
2040_PCIPMI_0.25,SOURCE,POOL:France,29565.0,5261.209939596389,carrier_pool,France
2040_PCIPMI_0.25,POOL:France,LH2_Tk_FRn,139217.01525063734,5261.209939596389,pool_assignment,
2040_PCIPMI_0.25,SOURCE,POOL:Germany,28272.9,19965.5,carrier_pool,Germany
2040_PCIPMI_0.25,POOL:Germany,LH2_Tk_DE,139217.01525063734,19965.500000000015,pool_assignment,
2040_PCIPMI_0.25,SOURCE,POOL:Netherlands,83804.0,10213.398613691752,carrier_pool,Netherlands
2040_PCIPMI_0.25,POOL:Netherlands,LH2_Tk_NL,139217.01525063734,10213.398613691752,pool_assignment,
2040_PCIPMI_0.25,ATh2,IB-ITh2,45990.0,5412.766202979008,backbone,E0010
2040_PCIPMI_0.25,ATh2,IB-SKh2W,52560.0,1593.4604726676334,backbone,E0012
2040_PCIPMI_0.25,LH2_Tk_BE,BEh2,70664.0,25686.70128392015,terminal_backbone,E0020
2040_PCIPMI_0.25,BEh2,FRh2,13140.0,7400.757295151649,backbone,E0022
2040_PCIPMI_0.25,BEh2,DEh2,33288.0,14410.998761687642,backbone,E0028
2040_PCIPMI_0.25,EEh2,FIh2S,36500.0,3101.8705310151636,backbone,E0070
2040_PCIPMI_0.25,FIh2,FIh2Al,183960.0,1573.7125698905438,backbone,E0076
2040_PCIPMI_0.25,FIh2S,FIh2,3649635.0,1573.7125698905438,backbone,E0086
2040_PCIPMI_0.25,FIh2Al,SEh2,183960.0,1573.7125698905438,backbone,E0092
2040_PCIPMI_0.25,FRh2,FRh2S,70080.0,7400.757295151649,backbone,E0104
2040_PCIPMI_0.25,LH2_Tk_FRn,FRh2N,17520.0,5261.209939596389,terminal_backbone,E0122
2040_PCIPMI_0.25,FRh2S,ESh2,78840.0,7400.757295151649,backbone,E0132
2040_PCIPMI_0.25,DEh2,ATh2,54750.0,8307.51010189121,backbone,E0138
2040_PCIPMI_0.25,DEh2,CZh2,105120.0,954.5553402631631,backbone,E0142
2040_PCIPMI_0.25,DEh2,DKh2,37668.0,251.49402881946298,backbone,E0144
2040_PCIPMI_0.25,LH2_Tk_DE,DEh2,19965.5,19965.5,terminal_backbone,E0154
2040_PCIPMI_0.25,DEh2,PLh2nbc,36500.0,11191.08030367897,backbone,E0164
2040_PCIPMI_0.25,LVh2,EEh2,36500.0,3101.8705310151636,backbone,E0208
2040_PCIPMI_0.25,LTh2,LVh2,36500.0,3101.8705310151636,backbone,E0212
2040_PCIPMI_0.25,LH2_Tk_NL,NLh2,64641.5,10213.398613691752,terminal_backbone,E0228
2040_PCIPMI_0.25,PLh2nbc,LTh2,36500.0,4515.912984169183,backbone,E0248
2040_PCIPMI_0.25,ESh2,PTh2,29565.0,1288.9998373652852,backbone,E0326
2040_PCIPMI_0.25,ATh2,DEMAND:Austria,139217.01525063734,1301.2834262445685,country_accounting,
2040_PCIPMI_0.25,DEh2,DEMAND:Germany,139217.01525063734,13671.858987034851,country_accounting,
2040_PCIPMI_0.25,IB-ITh2,DEMAND:Italy,139217.01525063734,5412.7662029789935,country_accounting,
2040_PCIPMI_0.25,IB-SKh2W,DEMAND:Slovakia,139217.01525063734,1593.460472667619,country_accounting,
2040_PCIPMI_0.25,BEh2,DEMAND:Belgium,139217.01525063734,3874.945227080869,country_accounting,
2040_PCIPMI_0.25,FRh2N,DEMAND:France,139217.01525063734,5261.209939596389,country_accounting,
2040_PCIPMI_0.25,NLh2,DEMAND:Netherlands,139217.01525063734,10213.398613691752,country_accounting,
2040_PCIPMI_0.25,CZh2,DEMAND:Czechia,139217.01525063734,954.5553402631485,country_accounting,
2040_PCIPMI_0.25,DKh2,DEMAND:Denmark,139217.01525063734,251.49402881946298,country_accounting,
2040_PCIPMI_0.25,FIh2S,DEMAND:Finland,139217.01525063734,1528.1579611246125,country_accounting,
2040_PCIPMI_0.25,SEh2,DEMAND:Sweden,139217.01525063734,1573.7125698905438,country_accounting,
2040_PCIPMI_0.25,ESh2,DEMAND:Spain,139217.01525063734,6111.757457786356,country_accounting,
2040_PCIPMI_0.25,PLh2nbc,DEMAND:Poland,139217.01525063734,6675.167319509783,country_accounting,
2040_PCIPMI_0.25,LTh2,DEMAND:Lithuania,139217.01525063734,1414.0424531540193,country_accounting,
2040_PCIPMI_0.25,PTh2,DEMAND:Portugal,139217.01525063734,1288.9998373652925,country_accounting,
2040_PCIPMI_0.25,DEMAND:Austria,SINK,1301.283426244566,1301.283426244566,demand,Austria
2040_PCIPMI_0.25,DEMAND:Belgium,SINK,3874.9452270808574,3874.9452270808574,demand,Belgium
2040_PCIPMI_0.25,DEMAND:Czechia,SINK,954.555340263158,954.555340263158,demand,Czechia
2040_PCIPMI_0.25,DEMAND:Denmark,SINK,251.49402881946506,251.49402881946506,demand,Denmark
2040_PCIPMI_0.25,DEMAND:Finland,SINK,1528.157961124611,1528.157961124611,demand,Finland
2040_PCIPMI_0.25,DEMAND:France,SINK,5261.209939596389,5261.209939596389,demand,France
2040_PCIPMI_0.25,DEMAND:Germany,SINK,13671.858987034846,13671.858987034846,demand,Germany
2040_PCIPMI_0.25,DEMAND:Italy,SINK,5412.766202979008,5412.766202979008,demand,Italy
2040_PCIPMI_0.25,DEMAND:Lithuania,SINK,1414.0424531540161,1414.0424531540161,demand,Lithuania
2040_PCIPMI_0.25,DEMAND:Netherlands,SINK,10213.398613691748,10213.398613691748,demand,Netherlands
2040_PCIPMI_0.25,DEMAND:Poland,SINK,6675.167319509789,6675.167319509789,demand,Poland
2040_PCIPMI_0.25,DEMAND:Portugal,SINK,1288.9998373652843,1288.9998373652843,demand,Portugal
2040_PCIPMI_0.25,DEMAND:Slovakia,SINK,1593.4604726676305,1593.4604726676305,demand,Slovakia
2040_PCIPMI_0.25,DEMAND:Spain,SINK,6111.757457786364,6111.757457786364,demand,Spain
2040_PCIPMI_0.25,DEMAND:Sweden,SINK,1573.7125698905506,1573.7125698905506,demand,Sweden
2040_PCIPMI_0.5,SOURCE,POOL:Belgium,78329.0,41814.07188778805,carrier_pool,Belgium
2040_PCIPMI_0.5,POOL:Belgium,LH2_Tk_BE,188397.30029269875,41814.07188778807,pool_assignment,
2040_PCIPMI_0.5,SOURCE,POOL:France,29565.0,7119.816537620623,carrier_pool,France
2040_PCIPMI_0.5,POOL:France,LH2_Tk_FRn,188397.30029269875,7119.816537620616,pool_assignment,
2040_PCIPMI_0.5,SOURCE,POOL:Germany,28272.9,19965.5,carrier_pool,Germany
2040_PCIPMI_0.5,POOL:Germany,LH2_Tk_DE,188397.30029269875,19965.5,pool_assignment,
2040_PCIPMI_0.5,SOURCE,POOL:Netherlands,83804.0,13821.445102921047,carrier_pool,Netherlands
2040_PCIPMI_0.5,POOL:Netherlands,LH2_Tk_NL,188397.30029269875,13821.445102921047,pool_assignment,
2040_PCIPMI_0.5,ATh2,IB-ITh2,45990.0,7324.912476159494,backbone,E0010
2040_PCIPMI_0.5,ATh2,IB-SKh2W,52560.0,2156.375882277396,backbone,E0012
2040_PCIPMI_0.5,LH2_Tk_BE,BEh2,70664.0,41814.07188778804,terminal_backbone,E0020
2040_PCIPMI_0.5,BEh2,FRh2,13140.0,10015.193232334583,backbone,E0022
2040_PCIPMI_0.5,BEh2,DEh2,33288.0,26555.047022256782,backbone,E0028
2040_PCIPMI_0.5,EEh2,FIh2S,36500.0,4197.655930448207,backbone,E0070
2040_PCIPMI_0.5,FIh2,FIh2Al,183960.0,2129.6517168497085,backbone,E0076
2040_PCIPMI_0.5,FIh2S,FIh2,3649635.0,2129.6517168497667,backbone,E0086
2040_PCIPMI_0.5,FIh2Al,SEh2,183960.0,2129.6517168497085,backbone,E0092
2040_PCIPMI_0.5,FRh2,FRh2S,70080.0,10015.193232334575,backbone,E0104
2040_PCIPMI_0.5,LH2_Tk_FRn,FRh2N,17520.0,7119.816537620623,terminal_backbone,E0122
2040_PCIPMI_0.5,FRh2S,ESh2,78840.0,10015.193232334583,backbone,E0132
2040_PCIPMI_0.5,DEh2,ATh2,54750.0,11242.270977392873,backbone,E0138
2040_PCIPMI_0.5,DEh2,CZh2,105120.0,1291.767288457806,backbone,E0142
2040_PCIPMI_0.5,DEh2,DKh2,37668.0,340.3383187630461,backbone,E0144
2040_PCIPMI_0.5,LH2_Tk_DE,DEh2,19965.5,19965.5,terminal_backbone,E0154
2040_PCIPMI_0.5,DEh2,PLh2nbc,36500.0,15144.508494197522,backbone,E0164
2040_PCIPMI_0.5,LVh2,EEh2,36500.0,4197.655930448207,backbone,E0208
2040_PCIPMI_0.5,LTh2,LVh2,36500.0,4197.655930448207,backbone,E0212
2040_PCIPMI_0.5,LH2_Tk_NL,NLh2,64641.5,13821.445102921047,terminal_backbone,E0228
2040_PCIPMI_0.5,PLh2nbc,LTh2,36500.0,6111.231506874628,backbone,E0248
2040_PCIPMI_0.5,ESh2,PTh2,29565.0,1744.359655750155,backbone,E0326
2040_PCIPMI_0.5,ATh2,DEMAND:Austria,188397.30029269875,1760.9826189559826,country_accounting,
2040_PCIPMI_0.5,DEh2,DEMAND:Germany,188397.30029269875,18501.661943445535,country_accounting,
2040_PCIPMI_0.5,IB-ITh2,DEMAND:Italy,188397.30029269875,7324.912476159487,country_accounting,
2040_PCIPMI_0.5,IB-SKh2W,DEMAND:Slovakia,188397.30029269875,2156.3758822774107,country_accounting,
2040_PCIPMI_0.5,BEh2,DEMAND:Belgium,188397.30029269875,5243.831633196678,country_accounting,
2040_PCIPMI_0.5,FRh2N,DEMAND:France,188397.30029269875,7119.816537620616,country_accounting,
2040_PCIPMI_0.5,NLh2,DEMAND:Netherlands,188397.30029269875,13821.445102921047,country_accounting,
2040_PCIPMI_0.5,CZh2,DEMAND:Czechia,188397.30029269875,1291.767288457806,country_accounting,
2040_PCIPMI_0.5,DKh2,DEMAND:Denmark,188397.30029269875,340.33831876303884,country_accounting,
2040_PCIPMI_0.5,FIh2S,DEMAND:Finland,188397.30029269875,2068.0042135984986,country_accounting,
2040_PCIPMI_0.5,SEh2,DEMAND:Sweden,188397.30029269875,2129.6517168497085,country_accounting,
2040_PCIPMI_0.5,ESh2,DEMAND:Spain,188397.30029269875,8270.833576584439,country_accounting,
2040_PCIPMI_0.5,PLh2nbc,DEMAND:Poland,188397.30029269875,9033.276987322897,country_accounting,
2040_PCIPMI_0.5,LTh2,DEMAND:Lithuania,188397.30029269875,1913.5755764264322,country_accounting,
2040_PCIPMI_0.5,PTh2,DEMAND:Portugal,188397.30029269875,1744.3596557501587,country_accounting,
2040_PCIPMI_0.5,DEMAND:Austria,SINK,1760.982618955981,1760.982618955981,demand,Austria
2040_PCIPMI_0.5,DEMAND:Belgium,SINK,5243.83163319669,5243.83163319669,demand,Belgium
2040_PCIPMI_0.5,DEMAND:Czechia,SINK,1291.7672884578114,1291.7672884578114,demand,Czechia
2040_PCIPMI_0.5,DEMAND:Denmark,SINK,340.3383187630466,340.3383187630466,demand,Denmark
2040_PCIPMI_0.5,DEMAND:Finland,SINK,2068.0042135984954,2068.0042135984954,demand,Finland
2040_PCIPMI_0.5,DEMAND:France,SINK,7119.816537620623,7119.816537620623,demand,France
2040_PCIPMI_0.5,DEMAND:Germany,SINK,18501.661943445528,18501.661943445528,demand,Germany
2040_PCIPMI_0.5,DEMAND:Italy,SINK,7324.912476159494,7324.912476159494,demand,Italy
2040_PCIPMI_0.5,DEMAND:Lithuania,SINK,1913.5755764264256,1913.5755764264256,demand,Lithuania
2040_PCIPMI_0.5,DEMAND:Netherlands,SINK,13821.445102921049,13821.445102921049,demand,Netherlands
2040_PCIPMI_0.5,DEMAND:Poland,SINK,9033.276987322894,9033.276987322894,demand,Poland
2040_PCIPMI_0.5,DEMAND:Portugal,SINK,1744.359655750154,1744.359655750154,demand,Portugal
2040_PCIPMI_0.5,DEMAND:Slovakia,SINK,2156.375882277396,2156.375882277396,demand,Slovakia
2040_PCIPMI_0.5,DEMAND:Spain,SINK,8270.833576584428,8270.833576584428,demand,Spain
2040_PCIPMI_0.5,DEMAND:Sweden,SINK,2129.651716849707,2129.651716849707,demand,Sweden
2040_PCIPMI_0.75,SOURCE,POOL:Belgium,78329.0,47192.0371942721,carrier_pool,Belgium
2040_PCIPMI_0.75,POOL:Belgium,LH2_Tk_BE,205436.17979750637,47192.037194272125,pool_assignment,
2040_PCIPMI_0.75,SOURCE,POOL:France,29565.0,7763.744767062377,carrier_pool,France
2040_PCIPMI_0.75,POOL:France,LH2_Tk_FRn,205436.17979750637,7763.744767062366,pool_assignment,
2040_PCIPMI_0.75,SOURCE,POOL:Germany,28272.9,20174.983489586688,carrier_pool,Germany
2040_PCIPMI_0.75,POOL:Germany,LH2_Tk_DE,205436.17979750637,19965.5,pool_assignment,
2040_PCIPMI_0.75,POOL:Germany,LH2_Tk_DEbp,205436.17979750637,209.48348958668066,pool_assignment,
2040_PCIPMI_0.75,SOURCE,POOL:Netherlands,83804.0,15071.479935479336,carrier_pool,Netherlands
2040_PCIPMI_0.75,POOL:Netherlands,LH2_Tk_NL,205436.17979750637,15071.47993547935,pool_assignment,
2040_PCIPMI_0.75,ATh2,IB-ITh2,45990.0,7987.389928586308,backbone,E0010
2040_PCIPMI_0.75,ATh2,IB-SKh2W,52560.0,2351.4021581018897,backbone,E0012
2040_PCIPMI_0.75,LH2_Tk_BE,BEh2,70664.0,47192.03719427211,terminal_backbone,E0020
2040_PCIPMI_0.75,BEh2,FRh2,13140.0,10920.984218877256,backbone,E0022
2040_PCIPMI_0.75,BEh2,DEh2,33288.0,30552.960355104875,backbone,E0028
2040_PCIPMI_0.75,EEh2,FIh2S,36500.0,4577.299020521772,backbone,E0070
2040_PCIPMI_0.75,FIh2,FIh2Al,183960.0,2322.2610140292963,backbone,E0076
2040_PCIPMI_0.75,FIh2S,FIh2,3649635.0,2322.2610140293837,backbone,E0086
2040_PCIPMI_0.75,FIh2Al,SEh2,183960.0,2322.2610140292963,backbone,E0092
2040_PCIPMI_0.75,FRh2,FRh2S,70080.0,10920.98421887726,backbone,E0104
2040_PCIPMI_0.75,LH2_Tk_FRn,FRh2N,17520.0,7763.744767062377,terminal_backbone,E0122
2040_PCIPMI_0.75,FRh2S,ESh2,78840.0,10920.984218877245,backbone,E0132
2040_PCIPMI_0.75,DEh2,ATh2,54750.0,12259.040947114074,backbone,E0138
2040_PCIPMI_0.75,DEh2,CZh2,105120.0,1408.5969031693967,backbone,E0142
2040_PCIPMI_0.75,DEh2,DKh2,37668.0,371.1190909717552,backbone,E0144
2040_PCIPMI_0.75,LH2_Tk_DE,DEh2,19965.5,19965.5,terminal_backbone,E0154
2040_PCIPMI_0.75,LH2_Tk_DEbp,DEh2bp,4745.0,209.48348958668794,terminal_backbone,E0156
2040_PCIPMI_0.75,DEh2,PLh2nbc,36500.0,16514.203413849653,backbone,E0164
2040_PCIPMI_0.75,LVh2,EEh2,36500.0,4577.299020521772,backbone,E0208
2040_PCIPMI_0.75,LTh2,LVh2,36500.0,4577.299020521772,backbone,E0212
2040_PCIPMI_0.75,LH2_Tk_NL,NLh2,64641.5,15071.479935479336,terminal_backbone,E0228
2040_PCIPMI_0.75,PLh2nbc,LTh2,36500.0,6663.941603144267,backbone,E0248
2040_PCIPMI_0.75,ESh2,PTh2,29565.0,1902.1224883599098,backbone,E0326
2040_PCIPMI_0.75,ATh2,DEMAND:Austria,205436.17979750637,1920.2488604258688,country_accounting,
2040_PCIPMI_0.75,DEh2,DEMAND:Germany,205436.17979750637,19965.5,country_accounting,
2040_PCIPMI_0.75,IB-ITh2,DEMAND:Italy,205436.17979750637,7987.389928586315,country_accounting,
2040_PCIPMI_0.75,IB-SKh2W,DEMAND:Slovakia,205436.17979750637,2351.402158101875,country_accounting,
2040_PCIPMI_0.75,BEh2,DEMAND:Belgium,205436.17979750637,5718.092620289972,country_accounting,
2040_PCIPMI_0.75,FRh2N,DEMAND:France,205436.17979750637,7763.744767062366,country_accounting,
2040_PCIPMI_0.75,NLh2,DEMAND:Netherlands,205436.17979750637,15071.47993547935,country_accounting,
2040_PCIPMI_0.75,CZh2,DEMAND:Czechia,205436.17979750637,1408.5969031694112,country_accounting,
2040_PCIPMI_0.75,DKh2,DEMAND:Denmark,205436.17979750637,371.11909097174066,country_accounting,
2040_PCIPMI_0.75,FIh2S,DEMAND:Finland,205436.17979750637,2255.038006492483,country_accounting,
2040_PCIPMI_0.75,SEh2,DEMAND:Sweden,205436.17979750637,2322.2610140292963,country_accounting,
2040_PCIPMI_0.75,ESh2,DEMAND:Spain,205436.17979750637,9018.861730517354,country_accounting,
2040_PCIPMI_0.75,DEh2bp,DEMAND:Germany,205436.17979750637,209.48348958668066,country_accounting,
