scenario_id,year,demand_level,facility_id,country,target_gwh_per_year,baseline_share,source_id,traceable
D2030_low,2030,low,EHO_F041,Poland,95.78543642445395,0.0009531690691371314,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_low,2030,low,EHO_F042,Poland,4693.261152893473,0.04670304308577392,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_low,2030,low,EHO_F043,Poland,1231.629996932211,0.012256055424700603,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_low,2030,low,EHO_F044,Poland,1279.743365844014,0.012734835673250022,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_low,2030,low,EHO_F045,Poland,6606.331220745139,0.06574016693086347,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_low,2030,low,EHO_F046,Poland,1898.9240459030023,0.01889635557095389,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_low,2030,low,EHO_F047,Poland,3876.969927051961,0.0385800592906975,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_low,2030,low,EHO_F048,Poland,914.1003883481252,0.009096291135519977,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_low,2030,low,EHO_F049,Poland,158.6028621725842,0.0015782706447107849,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_low,2030,low,EHO_F050,Poland,1791.8641035641679,0.017830992929301515,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_low,2030,low,EHO_F051,Spain,1779.9639170434702,0.01771257315556652,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_low,2030,low,EHO_F052,Spain,4305.5883939294745,0.04284527830873522,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_low,2030,low,EHO_F053,Spain,1606.7656312125257,0.015989062201875428,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_low,2030,low,EHO_F054,Spain,2368.612553166862,0.02357026607306031,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_low,2030,low,EHO_F055,Spain,1274.8390216662688,0.012686032124932774,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_low,2030,low,EHO_F056,Spain,3.810682859068521,3.7920431008527096e-05,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_low,2030,low,EHO_F057,Spain,803.382815606264,0.007994531100937724,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_low,2030,low,EHO_F058,Spain,2463.626789806323,0.024515760867186327,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_low,2030,low,EHO_F059,Spain,36.15222670228184,0.0003597538995421972,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_low,2030,low,EHO_F060,Spain,481.07132893066716,0.004787181933936893,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_low,2030,low,EHO_F061,Spain,2474.6144218949407,0.024625099733728832,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F001,France,1388.457053692891,0.012583385475289144,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F002,France,765.02817840759,0.006933339740510455,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F003,France,1026.092398317321,0.009299327009754735,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F004,France,4285.7518302510025,0.03884114902080565,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F005,France,1367.0083629609876,0.012388999093152258,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F006,France,1245.5657065703765,0.011288381861642154,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F007,France,211.74515114058823,0.0019190156816436396,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F008,France,578.0891308650079,0.005239138188251267,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F009,France,1511.9775651753232,0.013702834006991528,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F010,France,1245.5657065703765,0.011288381861642154,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F011,France,809.6177092707445,0.007337448210067397,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F012,France,2832.3783391981233,0.02566943526210971,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F013,Italy,1168.7691106377515,0.01059238541923149,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F014,Italy,318.0613889541156,0.0028825443692122757,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F015,Italy,500.2433878713737,0.0045336334777571,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F016,Italy,2379.5802649085354,0.021565791799677665,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F017,Italy,742.1206238834465,0.006725731886809234,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F018,Italy,375.0473878083948,0.0033990002353628096,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F019,Italy,3743.166826827309,0.033923779604854244,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F020,Italy,983.4173327210799,0.0089125690620368,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
D2030_medium,2030,medium,EHO_F021,Italy,1074.6996150207422,0.009739847185033667,EHO_DEMAND_2024_UPDATE;EHO_DEMAND_FORECASTS_2023,True
