capacity_multiplier,worst_dcr_pct,mean_dcr_pct,total_unmet_gwh
0.5,77.8580389862915,58.53209611010882,1048445.7739815088
1.0,55.716077972582994,21.51254993663125,358030.1884554237
1.5,33.574116958874484,5.145161729442015,87738.47570893406
