capacity_multiplier,worst_dcr_pct,mean_dcr_pct,total_unmet_gwh
0.5,77.8580389862915,56.54255557158689,1014829.273981509
1.0,55.716077972582994,18.495354840366023,309166.72854380734
1.5,33.57411695887449,4.207822784156783,70930.22570893409
